,label,label_le
1523,apple,0
1524,apple,0
1525,apple,0
1526,apple,0
1527,apple,0
1528,apple,0
1529,apple,0
1530,apple,0
1531,apple,0
1532,apple,0
1533,apple,0
1534,apple,0
1535,apple,0
1536,apple,0
1537,apple,0
1538,apple,0
1539,apple,0
1540,apple,0
1541,apple,0
1542,apple,0
1543,apple,0
1544,apple,0
1545,apple,0
1546,apple,0
1547,apple,0
1548,apple,0
1549,apple,0
1550,apple,0
1551,apple,0
1552,apple,0
1553,apple,0
1554,apple,0
1555,apple,0
1556,apple,0
1557,apple,0
1558,apple,0
1559,apple,0
1560,apple,0
1561,apple,0
1562,apple,0
1563,apple,0
1564,apple,0
1565,apple,0
1566,apple,0
1567,apple,0
1568,apple,0
1569,apple,0
1570,apple,0
1571,apple,0
1572,apple,0
1573,apple,0
1574,apple,0
1575,apple,0
1576,apple,0
1577,apple,0
1578,apple,0
1579,apple,0
1580,apple,0
1581,apple,0
1582,apple,0
1583,apple,0
1584,apple,0
1585,apple,0
1586,apple,0
1587,apple,0
1588,apple,0
1589,apple,0
1590,apple,0
1591,apple,0
1592,apple,0
1593,apple,0
1594,apple,0
1595,apple,0
1596,apple,0
1597,apple,0
1598,apple,0
1599,apple,0
1600,orange,16
1601,orange,16
1602,orange,16
1603,orange,16
1604,orange,16
1605,orange,16
1606,orange,16
1607,orange,16
1608,orange,16
1609,orange,16
1610,orange,16
1611,orange,16
1612,orange,16
1613,orange,16
1614,orange,16
1615,orange,16
1616,orange,16
1617,orange,16
1618,orange,16
1619,orange,16
1620,orange,16
1621,orange,16
1622,orange,16
1623,orange,16
1624,orange,16
1625,orange,16
1626,orange,16
1627,orange,16
1628,orange,16
1629,orange,16
1630,orange,16
1631,orange,16
1632,orange,16
1633,orange,16
1634,orange,16
1635,orange,16
1636,orange,16
1637,orange,16
1638,orange,16
1639,orange,16
1640,orange,16
1641,orange,16
1642,orange,16
1643,orange,16
1644,orange,16
1645,orange,16
1646,orange,16
1647,orange,16
1648,orange,16
1649,orange,16
1650,orange,16
1651,orange,16
1652,orange,16
1653,orange,16
1654,orange,16
1655,orange,16
1656,orange,16
1657,orange,16
1658,orange,16
1659,orange,16
1660,orange,16
1661,orange,16
1662,orange,16
1663,orange,16
1664,orange,16
1665,orange,16
1666,orange,16
1667,orange,16
1668,orange,16
1669,orange,16
1670,orange,16
1671,orange,16
1672,orange,16
1673,orange,16
1674,orange,16
1675,orange,16
1676,orange,16
1677,orange,16
1678,orange,16
1679,orange,16
1680,orange,16
1681,orange,16
1682,orange,16
1683,orange,16
1684,orange,16
1685,orange,16
1686,orange,16
1687,orange,16
1688,orange,16
1689,orange,16
1690,orange,16
1691,orange,16
1692,orange,16
1693,orange,16
1694,orange,16
1695,orange,16
1696,orange,16
1697,orange,16
1698,orange,16
1699,orange,16
1700,papaya,17
1701,papaya,17
1702,papaya,17
1703,papaya,17
1704,papaya,17
1705,papaya,17
1706,papaya,17
1707,papaya,17
1708,papaya,17
1709,papaya,17
1710,papaya,17
1711,papaya,17
1712,papaya,17
1713,papaya,17
1714,papaya,17
1715,papaya,17
1716,papaya,17
1717,papaya,17
1718,papaya,17
1719,papaya,17
1720,papaya,17
1721,papaya,17
1722,papaya,17
1723,papaya,17
1724,papaya,17
1725,papaya,17
1726,papaya,17
1727,papaya,17
1728,papaya,17
1729,papaya,17
1730,papaya,17
1731,papaya,17
1732,papaya,17
1733,papaya,17
1734,papaya,17
1735,papaya,17
1736,papaya,17
1737,papaya,17
1738,papaya,17
1739,papaya,17
1740,papaya,17
1741,papaya,17
1742,papaya,17
1743,papaya,17
1744,papaya,17
1745,papaya,17
1746,papaya,17
1747,papaya,17
1748,papaya,17
1749,papaya,17
1750,papaya,17
1751,papaya,17
1752,papaya,17
1753,papaya,17
1754,papaya,17
1755,papaya,17
1756,papaya,17
1757,papaya,17
1758,papaya,17
1759,papaya,17
1760,papaya,17
1761,papaya,17
1762,papaya,17
1763,papaya,17
1764,papaya,17
1765,papaya,17
1766,papaya,17
1767,papaya,17
1768,papaya,17
1769,papaya,17
1770,papaya,17
1771,papaya,17
1772,papaya,17
1773,papaya,17
1774,papaya,17
1775,papaya,17
1776,papaya,17
1777,papaya,17
1778,papaya,17
1779,papaya,17
1780,papaya,17
1781,papaya,17
1782,papaya,17
1783,papaya,17
1784,papaya,17
1785,papaya,17
1786,papaya,17
1787,papaya,17
1788,papaya,17
1789,papaya,17
1790,papaya,17
1791,papaya,17
1792,papaya,17
1793,papaya,17
1794,papaya,17
1795,papaya,17
1796,papaya,17
1797,papaya,17
1798,papaya,17
1799,papaya,17
1800,coconut,4
1801,coconut,4
1802,coconut,4
1803,coconut,4
1804,coconut,4
1805,coconut,4
1806,coconut,4
1807,coconut,4
1808,coconut,4
1809,coconut,4
1810,coconut,4
1811,coconut,4
1812,coconut,4
1813,coconut,4
1814,coconut,4
1815,coconut,4
1816,coconut,4
1817,coconut,4
1818,coconut,4
1819,coconut,4
1820,coconut,4
1821,coconut,4
1822,coconut,4
1823,coconut,4
1824,coconut,4
1825,coconut,4
1826,coconut,4
1827,coconut,4
1828,coconut,4
1829,coconut,4
1830,coconut,4
1831,coconut,4
1832,coconut,4
1833,coconut,4
1834,coconut,4
1835,coconut,4
1836,coconut,4
1837,coconut,4
1838,coconut,4
1839,coconut,4
1840,coconut,4
1841,coconut,4
1842,coconut,4
1843,coconut,4
1844,coconut,4
1845,coconut,4
1846,coconut,4
1847,coconut,4
1848,coconut,4
1849,coconut,4
1850,coconut,4
1851,coconut,4
1852,coconut,4
1853,coconut,4
1854,coconut,4
1855,coconut,4
1856,coconut,4
1857,coconut,4
1858,coconut,4
1859,coconut,4
1860,coconut,4
1861,coconut,4
1862,coconut,4
1863,coconut,4
1864,coconut,4
1865,coconut,4
1866,coconut,4
1867,coconut,4
1868,coconut,4
1869,coconut,4
1870,coconut,4
1871,coconut,4
1872,coconut,4
1873,coconut,4
1874,coconut,4
1875,coconut,4
1876,coconut,4
1877,coconut,4
1878,coconut,4
1879,coconut,4
1880,coconut,4
1881,coconut,4
1882,coconut,4
1883,coconut,4
1884,coconut,4
1885,coconut,4
1886,coconut,4
1887,coconut,4
1888,coconut,4
1889,coconut,4
1890,coconut,4
1891,coconut,4
1892,coconut,4
1893,coconut,4
1894,coconut,4
1895,coconut,4
1896,coconut,4
1897,coconut,4
1898,coconut,4
1899,coconut,4
1900,cotton,6
1901,cotton,6
1902,cotton,6
1903,cotton,6
1904,cotton,6
1905,cotton,6
1906,cotton,6
1907,cotton,6
1908,cotton,6
1909,cotton,6
1910,cotton,6
1911,cotton,6
1912,cotton,6
1913,cotton,6
1914,cotton,6
1915,cotton,6
1916,cotton,6
1917,cotton,6
1918,cotton,6
1919,cotton,6
1920,cotton,6
1921,cotton,6
1922,cotton,6
1923,cotton,6
1924,cotton,6
1925,cotton,6
1926,cotton,6
1927,cotton,6
1928,cotton,6
1929,cotton,6
1930,cotton,6
1931,cotton,6
1932,cotton,6
1933,cotton,6
1934,cotton,6
1935,cotton,6
1936,cotton,6
1937,cotton,6
1938,cotton,6
1939,cotton,6
1940,cotton,6
1941,cotton,6
1942,cotton,6
1943,cotton,6
1944,cotton,6
1945,cotton,6
1946,cotton,6
1947,cotton,6
1948,cotton,6
1949,cotton,6
1950,cotton,6
1951,cotton,6
1952,cotton,6
1953,cotton,6
1954,cotton,6
1955,cotton,6
1956,cotton,6
1957,cotton,6
1958,cotton,6
1959,cotton,6
1960,cotton,6
1961,cotton,6
1962,cotton,6
1963,cotton,6
1964,cotton,6
1965,cotton,6
1966,cotton,6
1967,cotton,6
1968,cotton,6
1969,cotton,6
1970,cotton,6
1971,cotton,6
1972,cotton,6
1973,cotton,6
1974,cotton,6
1975,cotton,6
1976,cotton,6
1977,cotton,6
1978,cotton,6
1979,cotton,6
1980,cotton,6
1981,cotton,6
1982,cotton,6
1983,cotton,6
1984,cotton,6
1985,cotton,6
1986,cotton,6
1987,cotton,6
1988,cotton,6
1989,cotton,6
1990,cotton,6
1991,cotton,6
1992,cotton,6
1993,cotton,6
1994,cotton,6
1995,cotton,6
1996,cotton,6
1997,cotton,6
1998,cotton,6
1999,cotton,6
2000,jute,8
2001,jute,8
2002,jute,8
2003,jute,8
2004,jute,8
2005,jute,8
2006,jute,8
2007,jute,8
2008,jute,8
2009,jute,8
2010,jute,8
2011,jute,8
2012,jute,8
2013,jute,8
2014,jute,8
2015,jute,8
2016,jute,8
2017,jute,8
2018,jute,8
2019,jute,8
2020,jute,8
2021,jute,8
2022,jute,8
2023,jute,8
2024,jute,8
2025,jute,8
2026,jute,8
2027,jute,8
2028,jute,8
2029,jute,8
2030,jute,8
2031,jute,8
2032,jute,8
2033,jute,8
2034,jute,8
2035,jute,8
2036,jute,8
2037,jute,8
2038,jute,8
2039,jute,8
2040,jute,8
2041,jute,8
2042,jute,8
2043,jute,8
2044,jute,8
2045,jute,8
2046,jute,8
2047,jute,8
2048,jute,8
2049,jute,8
2050,jute,8
2051,jute,8
2052,jute,8
2053,jute,8
2054,jute,8
2055,jute,8
2056,jute,8
2057,jute,8
2058,jute,8
2059,jute,8
2060,jute,8
2061,jute,8
2062,jute,8
2063,jute,8
2064,jute,8
2065,jute,8
2066,jute,8
2067,jute,8
2068,jute,8
2069,jute,8
2070,jute,8
2071,jute,8
2072,jute,8
2073,jute,8
2074,jute,8
2075,jute,8
2076,jute,8
2077,jute,8
2078,jute,8
2079,jute,8
2080,jute,8
2081,jute,8
2082,jute,8
2083,jute,8
2084,jute,8
2085,jute,8
2086,jute,8
2087,jute,8
2088,jute,8
2089,jute,8
2090,jute,8
2091,jute,8
2092,jute,8
2093,jute,8
2094,jute,8
2095,jute,8
2096,jute,8
2097,jute,8
2098,jute,8
2099,jute,8
2100,coffee,5
2101,coffee,5
2102,coffee,5
2103,coffee,5
2104,coffee,5
2105,coffee,5
2106,coffee,5
2107,coffee,5
2108,coffee,5
2109,coffee,5
2110,coffee,5
2111,coffee,5
2112,coffee,5
2113,coffee,5
2114,coffee,5
2115,coffee,5
2116,coffee,5
2117,coffee,5
2118,coffee,5
2119,coffee,5
2120,coffee,5
2121,coffee,5
2122,coffee,5
2123,coffee,5
2124,coffee,5
2125,coffee,5
2126,coffee,5
2127,coffee,5
2128,coffee,5
2129,coffee,5
2130,coffee,5
2131,coffee,5
2132,coffee,5
2133,coffee,5
2134,coffee,5
2135,coffee,5
2136,coffee,5
2137,coffee,5
2138,coffee,5
2139,coffee,5
2140,coffee,5
2141,coffee,5
2142,coffee,5
2143,coffee,5
2144,coffee,5
2145,coffee,5
2146,coffee,5
2147,coffee,5
2148,coffee,5
2149,coffee,5
2150,coffee,5
2151,coffee,5
2152,coffee,5
2153,coffee,5
2154,coffee,5
2155,coffee,5
2156,coffee,5
2157,coffee,5
2158,coffee,5
2159,coffee,5
2160,coffee,5
2161,coffee,5
2162,coffee,5
2163,coffee,5
2164,coffee,5
2165,coffee,5
2166,coffee,5
2167,coffee,5
2168,coffee,5
2169,coffee,5
2170,coffee,5
2171,coffee,5
2172,coffee,5
2173,coffee,5
2174,coffee,5
2175,coffee,5
2176,coffee,5
2177,coffee,5
2178,coffee,5
2179,coffee,5
2180,coffee,5
2181,coffee,5
2182,coffee,5
2183,coffee,5
2184,coffee,5
2185,coffee,5
2186,coffee,5
2187,coffee,5
2188,coffee,5
2189,coffee,5
2190,coffee,5
2191,coffee,5
2192,coffee,5
2193,coffee,5
2194,coffee,5
2195,coffee,5
2196,coffee,5
2197,coffee,5
2198,coffee,5
2199,coffee,5
